blocker_type,feature_introduced,move_limit,objective_type,objective_amount,avg_daily_wins_before_first_attempt,avg_daily_attempts_before_first_attempt,avg_active_day_on_first_attempt,near_loss_wins_2_or_less_moves,near_win_losses_5_percent_or_less_objective,level_number,labeled_difficulty,median_attempts_per_winner,players,mid_match_quits,attempts,wins,first_attempt_win_streak_tier_0,first_attempt_win_streak_tier_1,first_attempt_win_streak_tier_2,first_attempt_win_streak_tier_3,median_moves_remaining_win,median_objective_pct_remaining_loss,median_base_coins_rewarded_win,median_move_coins_rewarded,first_attempt_winstreak_tier_1_wins,first_attempt_winstreak_tier_2_wins,first_attempt_winstreak_tier_3_wins,extra_moves_offered,extra_moves_purchased,extra_moves_wins,gold_extra_move_purchased,median_pgb_inventory_amount_first_attempt,median_igb_inventory_amount_first_attempt,median_gold_inventory_amount_first_attempt,median_customer_gold_inventory_amount_first_attempt,median_90th_percentile_customer_gold_inventory_amount_first_attempt,median_95th_percentile_customer_gold_inventory_amount_first_attempt,median_99th_percentile_customer_gold_inventory_amount_first_attempt,pgb_purchased,gold_pgb_sink,pgb_amount_used,igb_purchased,igb_gold_pbg_sink,igb_amount_used,average_moves_coins_rewarded,balance_patch_version,retained_players_to_next_level
candy cookie red_white_candy_machine soda,,33,cookie red_white_candy soda,90,17.850898203592813,36.83293413173653,5.138922155688623,118,51,22,normal,1.0,1650,52,1827,1775,1670,0,0,0,11.0,0.07777777777777778,,,0,0,0,142,51,31,,11.0,14.0,4056.5,6223.0,11813.0,12692.0,15239.0,,,682,,,,,1.0.1895,1621
candy jelly red_white_candy_machine,,22,jelly red_white_candy,60,20.535045478865705,42.45157838416265,6.069020866773676,1058,109,23,normal,1.0,1811,578,4393,3815,1869,0,0,0,2.0,0.36666666666666664,,,0,0,0,2307,933,607,,11.0,14.0,3578.0,5600.0,5926.0,6481.0,6481.0,,,3100,,,,,1.0.1746,1690
candy jelly red_white_candy_machine,,22,jelly red_white_candy,60,17.273792780121894,35.75105485232068,7.524144397562119,1211,132,23,normal,1.0,2128,696,5289,4593,2133,0,0,0,2.0,0.36666666666666664,,,0,0,0,2895,1020,671,,11.0,13.0,3598.0,6777.0,11065.0,11065.0,12821.0,,,2953,,,,,1.0.1781,1965
candy jelly red_white_candy_machine,,22,jelly red_white_candy,60,18.28336252189142,37.7215411558669,5.108581436077058,1424,141,23,normal,1.0,2896,704,5606,4902,2855,0,0,0,2.0,0.31666666666666665,,,0,0,0,2407,1086,746,,11.0,14.0,3899.0,5847.0,9591.0,15997.0,16767.0,,,2460,,,,,1.0.1820,2746
candy jelly red_white_candy_machine,,22,jelly red_white_candy,60,18.52695336159903,38.190793458509994,5.0502725620835855,604,64,23,normal,1.0,1654,164,2391,2227,1651,0,0,0,3.0,0.23333333333333334,,,0,0,0,673,330,251,,11.0,14.0,4104.0,6105.0,12707.0,12707.0,40287.0,,,976,,,,,1.0.1895,1610
blueberry_melon candy cookie jelly,,32,cookie jelly melon_slice,39,21.189437428243398,43.824339839265214,7.078071182548794,709,62,24,normal,1.0,1645,190,2549,2359,1742,0,0,0,3.0,0.23076923076923075,,,0,0,0,738,353,254,,11.0,14.0,3093.5,3618.0,6069.0,6496.0,6496.0,,,1647,,,,,1.0.1746,1579
blueberry_melon candy cookie jelly,,32,cookie jelly melon_slice,39,18.00567302733368,37.25786487880351,7.765342960288809,527,64,24,normal,1.0,1916,225,2604,2379,1939,0,0,0,5.0,0.1282051282051282,,,0,0,0,537,220,171,,11.0,13.0,3088.0,5917.5,11467.0,11467.0,12181.0,,,1382,,,,,1.0.1781,1850
blueberry_melon candy cookie jelly,,32,cookie jelly melon_slice,39,18.842201834862387,38.870825688073396,6.129908256880734,424,34,24,normal,1.0,2725,155,3179,3024,2725,0,0,0,8.0,0.10256410256410256,,,0,0,0,367,168,130,,11.0,14.0,3718.0,5364.0,9619.0,15358.0,21786.0,,,1537,,,,,1.0.1820,2658
blueberry_melon candy cookie jelly,,30,cookie jelly melon_slice,39,19.228624535315983,39.6183395291202,5.325898389095415,74,13,24,normal,1.0,1599,41,1698,1657,1614,0,0,0,12.0,0.10256410256410256,,,0,0,0,63,31,25,,11.0,14.0,4067.5,5380.0,11870.0,14820.0,40327.0,,,662,,,,,1.0.1895,1579
candy cookie red_white_candy_machine soda,,30,cookie red_white_candy soda,120,21.933014354066987,45.327153110047846,7.376794258373206,722,238,25,hard,1.0,1610,263,2666,2403,1672,0,0,0,3.0,0.11666666666666667,,,0,0,0,896,427,307,,12.0,14.0,3017.0,3441.5,5626.0,5626.0,6524.0,,,2831,,,,,1.0.1746,1522
candy cookie red_white_candy_machine soda,,30,cookie red_white_candy soda,120,18.193056286165177,37.64860599684376,7.739084692267228,903,362,25,hard,1.0,1869,561,4385,3824,1901,0,0,0,2.0,0.16666666666666666,,,0,0,0,2346,705,436,,12.0,13.0,3066.0,4727.0,11496.0,11496.0,12192.0,,,3496,,,,,1.0.1781,1689
candy cookie red_white_candy_machine soda,,30,cookie red_white_candy soda,120,19.555018587360596,40.31189591078067,6.269144981412639,890,325,25,hard,1.0,2732,552,4832,4280,2690,0,0,0,4.0,0.15833333333333333,,,0,0,0,1893,621,414,,12.0,14.0,3715.0,5137.5,10018.0,22046.0,25406.0,,,3131,,,,,1.0.1820,2594
candy cookie red_white_candy_machine soda,,30,cookie red_white_candy soda,120,19.93628981886321,41.03372891942536,5.564647095565272,217,49,25,hard,1.0,1601,81,1797,1716,1601,0,0,0,9.0,0.09166666666666666,,,0,0,0,143,73,58,,12.0,15.0,4119.0,5744.5,12500.0,24836.0,40364.0,,,1264,,,,,1.0.1895,1567
blueberry_melon candy jelly,,30,jelly melon_slice,28,22.758838383838384,46.99116161616162,7.1142676767676765,465,52,26,normal,1.0,1497,103,2026,1923,1584,0,0,0,4.0,0.21428571428571427,,,0,0,0,390,171,123,,12.0,14.0,3076.5,3220.5,5586.0,5836.0,6990.0,,,1911,,,,,1.0.1746,1454
blueberry_melon candy jelly,,30,jelly melon_slice,28,18.33553818400481,37.92543595911004,7.549609140108238,595,71,26,normal,1.0,1640,179,2323,2144,1663,0,0,0,3.0,0.17857142857142855,,,0,0,0,545,191,165,,12.0,13.0,2984.0,4035.0,11182.0,11700.0,15403.0,,,2363,,,,,1.0.1781,1580
blueberry_melon candy jelly,,30,jelly melon_slice,28,19.72887323943662,40.668622848200314,6.097809076682316,540,107,26,normal,1.0,2551,157,3143,2986,2556,0,0,0,6.0,0.14285714285714285,,,0,0,0,491,180,156,,13.0,14.0,3619.0,4894.0,10057.0,11253.0,22723.0,,,2310,,,,,1.0.1820,2485
blueberry_melon candy jelly,,30,jelly melon_slice,28,20.542966263526417,42.26098026734564,6.238064926798217,107,27,26,normal,1.0,1559,46,1694,1648,1571,0,0,0,11.0,0.07142857142857142,,,0,0,0,105,48,33,,12.0,15.0,4354.0,6608.0,12821.0,25041.0,40607.0,,,1895,,,,,1.0.1895,1534
candy cookie jelly soda,,28,cookie jelly soda,48,23.124680306905372,47.72378516624041,7.517263427109975,430,97,27,normal,1.0,1490,141,2107,1966,1564,0,0,0,5.0,0.125,,,0,0,0,463,193,145,,14.0,15.0,3129.0,4188.5,7450.0,8532.0,11584.0,,,2774,,,,,1.0.1746,1450
candy cookie jelly soda,,28,cookie jelly soda,48,18.775787523162446,38.81408276714021,8.11797405806053,822,197,27,normal,1.0,1585,473,3897,3424,1619,0,0,0,2.0,0.1875,,,0,0,0,2085,567,374,,14.0,14.0,3043.0,4250.0,11915.0,14625.0,22841.0,,,4161,,,,,1.0.1781,1470
candy cookie jelly soda,,28,cookie jelly soda,48,20.30732292917167,41.83633453381353,6.322929171668667,853,199,27,normal,1.0,2524,403,4267,3864,2499,0,0,0,4.0,0.16666666666666666,,,0,0,0,1591,516,374,,15.0,15.0,3742.0,5642.0,10320.0,11487.0,26142.0,,,3672,,,,,1.0.1820,2378
candy cookie jelly soda,,28,cookie jelly soda,48,21.1658064516129,43.5,6.7780645161290325,254,56,27,normal,1.0,1539,59,1720,1661,1550,0,0,0,7.0,0.0625,,,0,0,0,148,99,78,,15.0,16.0,4561.0,7844.0,20264.0,25266.0,40851.0,,,2145,,,,,1.0.1895,1523
bomb cookie soda,,30,cookie soda,130,22.96201702685003,47.36869679109365,7.592665356908972,500,215,28,normal,1.0,1449,130,2053,1923,1527,0,0,0,4.0,0.05384615384615385,,,0,0,0,493,236,177,,14.0,15.0,3084.0,4078.5,7651.0,11604.0,14127.0,,,2572,,,,,1.0.1746,1406
bomb cookie soda,,30,cookie soda,130,18.92842395044735,39.12319339298004,8.472814865794907,456,174,28,normal,1.0,1449,151,1943,1792,1453,0,0,0,4.0,0.05384615384615385,,,0,0,0,397,158,130,,14.0,13.0,2601.0,4672.0,12035.0,13746.0,27859.0,,,2089,,,,,1.0.1781,1405
bomb cookie soda,,30,cookie soda,130,20.928722952906238,43.08273228680526,6.468816291896479,399,159,28,normal,1.0,2358,110,2835,2725,2357,0,0,0,8.0,0.06923076923076923,,,0,0,0,411,138,120,,15.0,15.0,3671.0,5364.0,11509.0,14233.0,27255.0,,,3171,,,,,1.0.1820,2316
bomb cookie soda,,27,cookie soda,130,21.908496732026144,44.98692810457516,6.915686274509804,148,40,28,normal,1.0,1515,36,1623,1587,1530,0,0,0,11.0,0.046153846153846156,,,0,0,0,83,61,42,,15.0,17.0,4583.0,7489.0,20315.0,25287.0,40886.0,,,1844,,,,,1.0.1895,1489
candy jelly red_white_candy_machine soda,,25,jelly red_white_candy soda,70,23.72826086956522,48.92798913043478,7.385190217391305,720,81,29,normal,1.0,1418,287,2723,2436,1472,0,0,0,2.0,0.3142857142857143,,,0,0,0,1137,406,295,,14.0,14.0,3020.0,4376.0,7677.0,10720.0,14155.0,,,3010,,,,,1.0.1746,1340
candy jelly red_white_candy_machine soda,,25,jelly red_white_candy soda,70,18.96896551724138,39.21655172413793,9.38896551724138,753,108,29,normal,1.0,1452,423,3372,2949,1450,0,0,0,2.0,0.35714285714285715,,,0,0,0,1697,378,266,,14.0,13.0,2482.5,3470.0,10756.0,12865.0,27884.0,,,3348,,,,,1.0.1781,1339
candy jelly red_white_candy_machine soda,,25,jelly red_white_candy soda,70,21.649333906317146,44.52814782982381,6.312849162011173,961,122,29,normal,1.0,2358,425,4084,3659,2327,0,0,0,3.0,0.3,,,0,0,0,1547,556,418,,15.0,15.0,3682.0,5627.0,11540.0,25633.0,27265.0,,,4464,,,,,1.0.1820,2214
candy jelly red_white_candy_machine soda,,25,jelly red_white_candy soda,70,22.698952879581153,46.59162303664922,7.357329842931938,532,60,29,normal,1.0,1522,140,2027,1887,1528,0,0,0,4.0,0.21428571428571427,,,0,0,0,447,302,239,,15.0,17.0,4615.5,7642.0,20366.0,25317.0,40933.0,,,2170,,,,,1.0.1895,1481
candy red_white_candy_machine,,22,red_white_candy,150,22.77875457875458,46.96043956043956,7.937728937728938,631,54,30,normal,1.0,1314,171,2410,2239,1365,0,0,0,3.0,0.2833333333333333,,,0,0,0,1002,334,251,,14.0,14.0,2733.0,4550.0,7941.0,10792.0,11427.0,,,2723,,,,,1.0.1746,1265
candy red_white_candy_machine,,22,red_white_candy,150,18.709969788519636,38.7107250755287,9.845921450151057,644,57,30,normal,1.0,1343,181,2339,2158,1324,0,0,0,3.0,0.30000000000000004,,,0,0,0,911,302,243,,15.0,13.0,2170.5,2745.0,7290.0,10135.0,34946.0,,,2271,,,,,1.0.1781,1293
candy red_white_candy_machine,,22,red_white_candy,150,21.81364468864469,44.87591575091575,7.016941391941392,829,73,30,normal,1.0,2196,166,3120,2954,2184,0,0,0,3.0,0.24666666666666667,,,0,0,0,863,340,282,,15.0,15.0,3564.0,5117.5,12421.0,14344.0,27331.0,,,3566,,,,,1.0.1820,2129
candy red_white_candy_machine,,22,red_white_candy,150,23.089812332439678,47.37734584450402,7.3083109919571045,433,30,30,normal,1.0,1480,64,1786,1722,1492,0,0,0,4.0,0.18000000000000002,,,0,0,0,283,176,146,,15.0,16.0,4513.0,7316.0,20405.0,25329.0,40972.0,,,1923,,,,,1.0.1895,1455
blueberry_melon candy jelly,,27,blueberry,12,22.268894192521877,45.876690533015115,7.609387430389817,192,0,31,normal,1.0,1236,18,1344,1326,1257,0,0,0,7.0,0.16666666666666666,,,0,0,0,79,44,38,,14.0,14.0,2657.0,4911.0,7962.0,10537.0,10808.0,,,1416,,,,,1.0.1746,1216
blueberry_melon candy jelly,,27,blueberry,12,18.9703125,39.23046875,10.8359375,193,0,31,normal,1.0,1275,21,1373,1352,1280,0,0,0,7.0,0.16666666666666666,,,0,0,0,80,33,30,,15.0,13.0,1852.5,2923.0,7355.0,12092.0,34066.0,,,1295,,,,,1.0.1781,1262
blueberry_melon candy jelly,,27,blueberry,12,22.57284299858557,46.396982555398395,7.006600660066007,216,0,31,normal,1.0,2118,40,2277,2237,2121,0,0,0,10.0,0.16666666666666666,,,0,0,0,133,51,43,,15.0,15.0,3415.0,5474.0,12452.0,24807.0,27353.0,,,2501,,,,,1.0.1820,2097
blueberry_melon candy jelly,,25,blueberry,12,23.855072463768117,48.90683229813665,7.467908902691511,5,0,31,normal,1.0,1435,18,1462,1444,1449,0,0,0,15.0,0.16666666666666666,,,0,0,0,3,2,2,,16.0,17.0,4492.0,7238.0,14758.0,24444.0,41003.0,,,1508,,,,,1.0.1895,1420
blueberry_melon candy jelly,,26,blueberry,12,22.75536139793487,46.84908657664813,8.848292295472596,558,0,32,normal,1.0,1252,180,2058,1878,20,1239,0,0,3.0,0.41666666666666663,,,924,0,0,690,265,197,,15.0,14.0,2748.0,4939.0,7528.0,10554.0,10830.0,,,1857,,,,,1.0.1746,1213
blueberry_melon candy jelly,,26,blueberry,12,19.67398119122257,40.6512539184953,10.448275862068966,572,0,32,normal,1.0,1279,181,2087,1906,13,1263,0,0,3.0,0.5,,,921,0,0,703,205,168,,15.0,13.0,1924.0,3004.5,8568.0,28328.0,34098.0,,,1727,,,,,1.0.1781,1241
blueberry_melon candy jelly,,26,blueberry,12,23.279529411764706,47.82588235294118,7.939764705882353,664,0,32,normal,1.0,2118,213,3133,2920,4,2121,0,0,4.0,0.5,,,1711,0,0,891,294,225,,15.0,15.0,3426.0,4785.0,12488.0,24846.0,27376.0,,,3030,,,,,1.0.1820,2064
blueberry_melon candy jelly,,26,blueberry,12,24.841036414565828,50.88375350140056,7.82422969187675,102,0,32,normal,1.0,1420,26,1524,1498,1,1427,0,0,10.0,0.08333333333333333,,,1360,0,0,81,32,28,,16.0,17.0,4535.5,7274.0,14810.0,24483.0,41062.0,,,1563,,,,,1.0.1895,1416
blueberry_melon candy cookie jelly,,20,blueberry cookie,27,23.009836065573772,47.342622950819674,8.452459016393442,427,71,33,normal,1.0,1206,77,1608,1531,2,303,915,0,4.0,0.14814814814814814,,,194,829,0,340,127,112,,15.0,14.0,2646.0,4318.0,9687.0,10863.0,12903.0,,,1767,,,,,1.0.1746,1196
blueberry_melon candy cookie jelly,,25,blueberry cookie,27,19.807599029911074,40.90784155214228,11.432497978981406,429,76,33,normal,1.0,1244,82,1685,1603,2,327,908,0,4.0,0.14814814814814814,,,207,797,0,400,107,90,,15.0,13.0,1847.0,2973.0,8072.0,27454.0,34120.0,,,1480,,,,,1.0.1781,1217
blueberry_melon candy cookie jelly,,25,blueberry cookie,27,23.852228682170544,48.96753875968992,8.005329457364342,533,105,33,normal,1.0,2060,103,2632,2529,5,364,1695,0,5.0,0.14814814814814814,,,227,1564,0,500,158,141,,16.0,15.0,3156.0,4642.0,12519.0,24856.0,26513.0,,,2733,,,,,1.0.1820,2037
blueberry_melon candy cookie jelly,,25,blueberry cookie,27,25.7124824684432,52.632538569424966,7.3835904628331,37,9,33,normal,1.0,1410,10,1450,1440,1,66,1359,0,13.0,0.09259259259259259,,,61,1344,0,20,2,2,,16.0,17.0,4546.0,7314.0,20105.0,24508.0,41118.0,,,1444,,,,,1.0.1895,1402
candy cookie red_white_candy_machine,,26,cookie red_white_candy,68,23.409054163298304,48.18431689571544,8.620856911883589,590,113,34,hard,1.0,1228,255,2466,2211,3,201,211,822,2.0,0.20588235294117646,,,71,118,693,1071,238,185,,14.0,14.0,2478.0,4804.0,9728.0,10887.0,12922.0,,,2665,,,,,1.0.1746,1183
candy cookie red_white_candy_machine,,26,cookie red_white_candy,68,20.31168831168831,41.90909090909091,11.82224025974026,591,121,34,hard,1.0,1247,253,2571,2318,0,218,209,805,2.0,0.22058823529411764,,,83,116,684,1186,171,136,,15.0,13.0,1837.5,2819.0,18015.0,27480.0,31338.0,,,2368,,,,,1.0.1781,1195
candy cookie red_white_candy_machine,,26,cookie red_white_candy,68,24.591996095656416,50.464128843338216,8.074182528062469,746,158,34,hard,1.0,2062,277,3610,3333,4,261,236,1548,4.0,0.20588235294117646,,,96,129,1385,1392,247,192,,16.0,15.0,3083.0,4668.0,12559.0,24872.0,26534.0,,,3825,,,,,1.0.1820,1999
candy cookie red_white_candy_machine,,26,cookie red_white_candy,68,26.547383309759546,54.31966053748232,7.853606789250354,123,32,34,hard,1.0,1415,47,1657,1610,0,21,62,1331,10.0,0.16176470588235295,,,7,47,1296,216,36,27,,16.0,17.0,4583.0,7358.0,20151.0,24542.0,41164.0,,,1743,,,,,1.0.1895,1403
blueberry_melon candy helicopter jelly soda,,27,blueberry soda,44,23.24553950722175,47.81478334749363,8.617672047578589,137,36,35,normal,1.0,1162,47,1291,1244,1,302,68,806,9.0,0.06818181818181818,,,248,64,798,80,22,18,,14.0,14.0,2491.0,4433.0,8933.0,10600.0,12124.0,,,1453,,,,,1.0.1746,1138
blueberry_melon candy helicopter jelly soda,,27,blueberry soda,44,20.20221843003413,41.71160409556314,13.849829351535837,149,38,35,normal,1.0,1167,34,1286,1252,0,287,87,798,8.0,0.06818181818181818,,,237,79,785,88,22,18,,14.0,13.0,1857.0,2729.0,18132.0,27589.0,31461.0,,,1142,,,,,1.0.1781,1150
blueberry_melon candy helicopter jelly soda,,27,blueberry soda,44,25.303931451612904,51.887600806451616,8.290322580645162,177,55,35,normal,1.0,1981,50,2146,2096,1,385,96,1502,10.0,0.06818181818181818,,,299,93,1490,130,28,22,,15.0,15.0,3090.0,4799.0,12710.0,24981.0,26641.0,,,2313,,,,,1.0.1820,1951
blueberry_melon candy helicopter jelly soda,,27,blueberry soda,44,26.902058197303052,55.021291696238464,8.797019162526615,26,4,35,normal,1.0,1404,14,1426,1412,0,57,7,1345,15.0,0.056818181818181816,,,49,6,1340,8,3,3,,16.0,17.0,4708.0,7492.0,20283.0,24653.0,41299.0,,,1910,,,,,1.0.1895,1371
candy cookie red_white_candy_machine,,24,cookie red_white_candy,84,23.68303186907838,48.69078380706288,9.10077519379845,461,54,36,normal,1.0,1159,110,1675,1565,2,57,244,858,3.0,0.17857142857142855,,,19,160,789,444,197,158,,15.0,14.0,2527.0,4461.5,8972.0,10618.0,12164.0,,,1953,,,,,1.0.1746,1135
candy cookie red_white_candy_machine,,25,cookie red_white_candy,84,20.761822871883062,42.838349097162514,13.41444539982803,429,78,36,normal,1.0,1172,106,1760,1654,1,70,234,858,3.0,0.19047619047619047,,,25,151,751,546,150,115,,15.0,13.0,1886.0,2441.0,18188.0,27623.0,30580.0,,,1773,,,,,1.0.1781,1141
candy cookie red_white_candy_machine,,25,cookie red_white_candy,84,25.78824721377913,52.86474164133739,8.336372847011145,601,89,36,normal,1.0,1966,150,2785,2635,2,97,300,1575,4.0,0.19047619047619047,,,40,171,1440,734,199,167,,16.0,15.0,3103.5,4823.0,12758.0,12784.0,26672.0,,,3047,,,,,1.0.1820,1922
candy cookie red_white_candy_machine,,25,cookie red_white_candy,84,27.21278140885984,55.64124909222949,8.957153231663035,144,18,36,normal,1.0,1373,36,1510,1474,0,9,46,1322,9.0,0.17857142857142855,,,3,26,1277,121,45,37,,17.0,17.0,4771.0,7551.0,20335.0,24028.0,41366.0,,,2217,,,,,1.0.1895,1362
candy jelly soda,,27,jelly soda,70,24.29232111692845,49.917975567190226,9.226003490401396,303,123,37,normal,1.0,1143,110,1699,1589,1,175,21,949,5.0,0.12857142857142856,,,95,13,882,474,113,89,,16.0,14.0,2287.5,4485.0,8992.0,10284.0,12187.0,,,1962,,,,,1.0.1746,1124
candy jelly soda,,28,jelly soda,70,21.715532286212916,44.760907504363004,13.31675392670157,273,118,37,normal,1.0,1152,129,1685,1556,1,208,27,910,6.0,0.09999999999999999,,,100,15,837,454,86,64,,15.5,12.5,1728.0,2395.0,7599.0,24842.0,30596.0,,,1671,,,,,1.0.1781,1122
candy jelly soda,,28,jelly soda,70,26.42753246753247,54.16051948051948,8.995324675324675,467,163,37,normal,1.0,1925,165,2705,2540,2,280,41,1602,5.0,0.12857142857142856,,,134,27,1468,691,150,121,,17.0,15.0,3080.0,4842.0,12780.0,12820.0,26687.0,,,2767,,,,,1.0.1820,1879
candy jelly soda,,28,jelly soda,70,28.351608187134502,57.949561403508774,8.442251461988304,177,45,37,normal,1.0,1369,65,1618,1553,1,54,6,1307,9.0,0.14285714285714285,,,25,1,1249,214,65,54,,17.0,17.0,4820.0,7557.5,20378.0,24060.0,41412.0,,,2226,,,,,1.0.1895,1355
blueberry_melon candy cookie,,28,cookie melon_slice,40,24.953549517966696,51.22348816827344,10.000876424189308,265,26,38,normal,1.0,1131,111,1660,1549,0,148,93,900,6.0,0.375,,,69,62,821,455,100,60,,16.0,14.0,2234.0,3972.5,9009.0,10299.0,12202.0,,,2001,,,,,1.0.1746,1105
blueberry_melon candy cookie,,28,cookie melon_slice,40,21.96517857142857,45.24375,13.592857142857143,248,23,38,normal,1.0,1126,129,1705,1576,0,172,99,849,7.0,0.375,,,76,61,756,494,71,51,,16.0,12.5,1612.5,1944.0,18282.0,24872.0,30629.0,,,1699,,,,,1.0.1781,1109
blueberry_melon candy cookie,,28,cookie melon_slice,40,26.8048,54.898666666666664,8.924266666666666,285,40,38,normal,1.0,1881,200,2587,2387,0,244,133,1498,9.0,0.35000000000000003,,,142,87,1406,544,94,75,,17.0,15.0,3092.0,4858.0,12810.0,12850.0,26710.0,,,2717,,,,,1.0.1820,1852
blueberry_melon candy cookie,,28,cookie melon_slice,40,29.01693667157585,59.285714285714285,8.27098674521355,43,15,38,normal,1.0,1357,44,1452,1408,2,80,25,1251,15.0,0.15000000000000002,,,61,19,1232,68,13,10,,17.0,17.0,4842.0,7588.5,20414.0,23185.0,41467.0,,,2108,,,,,1.0.1895,1351
candy cookie jelly red_white_candy_machine,,29,cookie jelly red_white_candy,102,25.03125,51.34642857142857,9.791964285714286,508,134,39,hard,1.0,1185,463,3449,2986,1,168,69,882,3.0,0.29411764705882354,,,34,26,685,1998,347,226,,16.0,14.0,2184.0,3992.5,10329.0,10329.0,12212.0,,,3839,,,,,1.0.1746,1096
candy cookie jelly red_white_candy_machine,,29,cookie jelly red_white_candy,102,22.39022222222222,46.101333333333336,12.61511111111111,524,174,39,hard,1.0,1178,525,3681,3156,9,209,78,829,2.0,0.2647058823529412,,,39,22,616,2222,260,173,,16.0,12.0,1587.0,2210.0,18298.0,24911.0,30657.0,,,3909,,,,,1.0.1781,1075
candy cookie jelly red_white_candy_machine,,29,cookie jelly red_white_candy,102,27.10492505353319,55.523019271948606,9.427194860813705,712,197,39,hard,1.0,1907,562,4598,4036,11,225,139,1493,3.0,0.24509803921568626,,,59,55,1184,2407,378,251,,17.0,15.0,3003.0,4887.0,12849.0,12878.0,25837.0,,,5209,,,,,1.0.1820,1790
candy cookie jelly red_white_candy_machine,,29,cookie jelly red_white_candy,102,29.262426900584796,59.76900584795322,8.534356725146198,212,45,39,hard,1.0,1383,81,1729,1648,3,40,61,1264,9.0,0.18627450980392157,,,17,42,1202,310,72,54,,17.0,17.0,4894.0,7679.0,20476.0,23231.0,41718.0,,,2612,,,,,1.0.1895,1373
candy coin,,20,coin,0,25.173040152963672,51.650095602294456,10.831739961759082,1045,0,40,bonus,1.0,1031,15,1060,1045,2,303,38,703,0.0,,,,303,38,702,,0,0,,17.0,14.0,2899.0,4196.0,10233.0,10432.0,14769.0,,,1416,,,,,1.0.1746,1018
candy coin,,20,coin,0,22.810463968410662,46.94274432379072,12.42152023692004,1010,0,40,bonus,1.0,1006,10,1020,1010,1,343,38,631,0.0,,,,342,38,629,,0,0,,16.0,12.0,2181.0,3508.0,19521.0,25802.0,39185.0,,,1114,,,,,1.0.1781,987
candy coin,,20,coin,0,27.016018306636155,55.33237986270023,9.811784897025172,1748,3,40,bonus,1.0,1745,21,1772,1751,3,452,60,1233,0.0,NaN,,,451,60,1231,3,0,0,,17.0,15.0,3626.5,5444.0,13167.0,21237.0,31242.0,,,2329,,,,,1.0.1820,1732
candy coin,,20,coin,0,29.206442166910687,59.643484626647144,9.411420204978038,1360,0,40,bonus,1.0,1360,13,1373,1360,0,98,16,1252,0.0,,,,97,16,1246,,0,0,,17.0,17.0,5548.5,8676.0,21604.0,31214.0,41603.0,,,1897,,,,,1.0.1895,1350
candy melon_plant,,20,melon_plant melon_slice,16,25.2504816955684,51.79287090558767,11.167630057803468,21,0,41,normal,1.0,1024,13,1052,1039,0,4,303,731,11.0,0.21875,,,4,300,729,4,2,2,,18.0,16.0,3407.0,4700.5,10604.0,10737.0,15309.0,,,1508,,,,,1.0.1746,1014
candy melon_plant,,20,melon_plant melon_slice,16,22.87675350701403,47.07715430861723,12.155310621242485,19,0,41,normal,1.0,989,18,1016,998,0,5,339,654,11.0,0.25,,,5,337,654,1,3,3,,17.0,14.0,2575.0,4069.0,20134.0,26439.0,39567.0,,,1255,,,,,1.0.1781,984
candy melon_plant,,20,melon_plant melon_slice,16,27.557912844036696,56.41743119266055,10.331995412844037,25,0,41,normal,1.0,1734,15,1762,1747,0,9,448,1287,11.0,0.09375,,,8,439,1285,8,8,8,,17.0,15.0,4009.5,6363.0,13471.0,21518.0,31660.0,,,2353,,,,,1.0.1820,1721
candy melon_plant,,20,melon_plant melon_slice,16,29.68541820873427,60.60695780903035,9.424870466321243,18,0,41,normal,1.0,1342,18,1364,1346,0,1,97,1253,11.0,0.125,,,1,94,1239,7,3,3,,18.0,17.0,5927.0,9026.0,21869.0,31510.0,41901.0,,,1858,,,,,1.0.1895,1339
candy cookie melon_plant,,28,cookie melon_plant melon_slice,56,25.814922480620154,52.91279069767442,10.929263565891473,326,77,42,normal,1.0,1026,146,1680,1534,0,2,6,1024,4.0,0.14285714285714285,,,1,4,894,545,214,144,,18.0,16.0,3523.5,4917.5,10651.0,10766.0,15319.0,,,1787,,,,,1.0.1746,1003
candy cookie melon_plant,,28,cookie melon_plant melon_slice,56,23.289156626506024,47.903614457831324,12.033132530120483,334,75,42,normal,1.0,1005,83,1481,1398,0,1,4,991,4.0,0.10714285714285714,,,0,2,846,453,172,131,,17.0,14.0,2666.5,4090.0,20267.0,26682.0,39611.0,,,1583,,,,,1.0.1781,986
candy cookie melon_plant,,30,cookie melon_plant melon_slice,56,28.347472399767575,57.99593259732713,10.516560139453805,415,144,42,normal,1.0,1720,196,2512,2316,0,10,8,1703,6.0,0.10714285714285714,,,5,5,1511,648,181,132,,18.0,15.0,4074.0,5981.5,13505.0,19662.0,35686.0,,,2790,,,,,1.0.1820,1699
